x,committed,heapTotal,heapUsed,external,rss
2.197,5783.552,5881.856,5318.076,0.272,41328
3.205,6078.464,6144,5324.188,0.271,41264
4.21,6078.464,6144,5398.34,0.313,41344
5.223,6078.464,6144,5475.856,0.353,41456
6.227,6078.464,6144,5547.42,0.395,41520
7.242,5865.472,6144,5374.776,0.266,41344
8.254,6111.232,6144,5446.212,0.308,41392
9.26,6111.232,6144,5516.112,0.35,41696
10.278,6012.928,6291.456,5475.192,0.39,41680
11.291,6012.928,6291.456,5544.908,0.272,41760
12.296,6258.688,6291.456,5614.672,0.319,41824
13.301,6258.688,6291.456,5684.42,0.366,34112
14.311,6258.688,6291.456,5754.152,0.412,34192
15.32,6258.688,6291.456,5932.908,0.459,35456
16.328,6537.216,6815.744,5738.864,0.271,35424
17.339,6782.976,6815.744,5803.968,0.318,35472
18.344,6782.976,6815.744,5868.996,0.365,35552
19.361,6782.976,6815.744,5933.624,0.412,38576
20.375,6782.976,6815.744,5996.508,0.459,38640
21.384,6750.208,7028.736,6011.116,0.272,38688
22.39,6750.208,7028.736,6074,0.319,38752
23.406,6995.968,7028.736,6136.936,0.361,38784
24.419,6995.968,7028.736,6199.82,0.408,38864
25.434,6995.968,7028.736,6262.704,0.454,38928
26.45,6750.208,7028.736,6108.016,0.501,38768
27.46,6750.208,7028.736,6170.9,0.272,38832
28.475,6995.968,7028.736,6233.82,0.316,38880
29.488,6995.968,7028.736,6296.704,0.362,38960
30.501,6995.968,7028.736,6359.588,0.409,39008
31.519,6750.208,7028.736,6239.044,0.456,38880
32.531,6750.208,7028.736,6302.04,0.273,38992
33.547,6995.968,7028.736,6364.732,0.319,39040
34.565,6995.968,7028.736,6424.704,0.366,39536
35.582,6995.968,7028.736,6484.224,0.413,39584
36.601,6995.968,7028.736,6543.744,0.46,39648
37.616,6750.208,7028.736,6329.352,0.271,39472
38.629,7077.888,7356.416,6694.08,0.318,39840
39.646,7323.648,7356.416,6753.696,0.364,39888
40.654,7323.648,7356.416,6813.216,0.411,39952
41.671,7323.648,7356.416,6872.736,0.458,40016
42.684,7323.648,7356.416,6932.332,0.505,40064
43.694,7340.032,7618.56,6751.724,0.552,39920
44.707,7340.032,7618.56,6811.244,0.272,39952
45.722,7585.792,7618.56,6870.832,0.318,40032
46.738,7585.792,7618.56,6930.352,0.364,40064
47.745,7585.792,7618.56,6989.852,0.41,40128
48.767,7585.792,7618.56,7049.368,0.455,40192
49.784,7602.176,7880.704,6905.936,0.271,40064
50.801,7602.176,7880.704,6965.436,0.318,40112
51.82,7847.936,7880.704,7024.98,0.365,40160
52.838,7847.936,7880.704,7084.496,0.41,40224
53.855,7847.936,7880.704,7144.016,0.456,40288
54.868,7602.176,7880.704,6972.256,0.503,40128
55.883,7602.176,7880.704,7031.756,0.273,40192
56.899,7847.936,7880.704,7091.268,0.32,40240
57.914,7847.936,7880.704,7150.788,0.366,40288
58.926,7847.936,7880.704,7210.288,0.413,40352
59.946,7847.936,7880.704,7269.808,0.46,40416
60.963,7602.176,7880.704,7095.68,0.271,40256
61.98,7602.176,7880.704,7155.2,0.317,40304
62.987,7847.936,7880.704,7214.748,0.361,40352
64.003,7847.936,7880.704,7274.248,0.408,40416
65.018,8323.072,8355.84,7791.624,0.455,40944
66.031,8339.456,8617.984,7652.956,0.501,40848
67.044,8339.456,8617.984,7712.564,0.273,40896
68.059,8585.216,8617.984,7772.212,0.32,40976
69.08,8585.216,8617.984,7831.82,0.366,41040
70.097,8585.216,8617.984,7891.424,0.411,41104
71.111,8585.216,8617.984,7951.032,0.458,41152
72.129,8601.6,8880.128,7805.156,0.272,41008
73.144,8601.6,8880.128,7864.776,0.317,41008
74.163,8847.36,8880.128,7924.408,0.362,40992
75.176,8847.36,8880.128,7984.016,0.408,41056
76.192,8847.36,8880.128,8043.624,0.454,40000
77.209,8601.6,8880.128,7871.308,0.5,39584
78.223,8601.6,8880.128,7930.892,0.269,39632
79.233,8847.36,8880.128,7990.524,0.314,39680
80.25,8847.36,8880.128,8054.184,0.36,39728
81.266,8847.36,8880.128,8118.7,0.404,39792
82.284,8847.36,8880.128,8183.216,0.448,39856
83.297,8601.6,8880.128,7999.532,0.271,39680
84.308,8601.6,8880.128,8064.028,0.316,39744
85.326,8847.36,8880.128,8128.56,0.361,39808
86.344,8847.36,8880.128,8193.076,0.406,39872
87.36,8847.36,8880.128,8257.596,0.452,39936
88.377,8847.36,8880.128,8322.112,0.497,40000
89.39,8601.6,8880.128,8119.792,0.271,39824
90.403,8601.6,8880.128,8179.904,0.315,41520
91.415,8847.36,8880.128,8239.608,0.36,41568
92.43,8847.36,8880.128,8299.332,0.405,41632
93.451,8847.36,8880.128,8359.056,0.45,41680
94.469,8863.744,9142.272,8212.292,0.495,41552
95.484,8863.744,9142.272,8272.036,0.273,41600
96.497,9109.504,9142.272,8331.764,0.32,41648
97.515,9109.504,9142.272,8391.492,0.366,41712
98.531,9109.504,9142.272,8451.236,0.413,41776
99.543,9109.504,9142.272,8510.964,0.46,41824
100.554,8863.744,9142.272,8335.908,0.271,41680
101.567,8863.744,9142.272,8395.616,0.319,41728
102.582,9109.504,9142.272,8455.376,0.367,41776
103.599,9814.016,9846.784,9201.964,0.415,42528
104.614,9814.016,9846.784,9261.692,0.463,42592
105.627,9830.4,10108.928,9131.516,0.511,42480
106.644,9830.4,10108.928,9191.244,0.273,42528
107.657,10076.16,10108.928,9251.044,0.32,42576
108.677,10076.16,10108.928,9310.772,0.368,42640
109.69,10076.16,10108.928,9370.576,0.417,42704
110.701,10076.16,10108.928,9430.304,0.465,42768
111.716,10092.544,10371.072,9243.344,0.274,42608
112.731,10092.544,10371.072,9303.076,0.324,42656
113.744,10338.304,10371.072,9362.904,0.374,42704
114.756,10338.304,10371.072,9422.616,0.424,42768
115.78,10338.304,10371.072,9482.668,0.474,43280
116.785,10338.304,10371.072,9542.396,0.523,43328
117.791,10092.544,10371.072,9363.98,0.275,43168
118.808,10092.544,10371.072,9423.708,0.324,43232
119.819,10338.304,10371.072,9483.524,0.374,43280
120.832,10338.304,10371.072,9543.236,0.424,43328
121.846,10338.304,10371.072,9602.948,0.474,43392
122.858,10338.304,10371.072,9662.68,0.524,43440
123.869,10092.544,10371.072,9484.216,0.274,43264
124.884,10092.544,10371.072,9543.948,0.324,43328
125.897,10338.304,10371.072,9603.688,0.374,43392
126.911,10338.304,10371.072,9663.4,0.424,43440
127.925,10338.304,10371.072,9723.108,0.472,43504
128.936,10354.688,10633.216,9615.22,0.275,43408
129.95,10354.688,10633.216,9674.948,0.324,43440
130.972,10600.448,10633.216,9734.74,0.373,43504
131.975,10600.448,10633.216,9794.464,0.422,43392
132.991,10600.448,10633.216,9854.176,0.472,42432
133.997,10600.448,10633.216,9913.908,0.522,42464
135.012,10354.688,10633.216,9704.648,0.275,42288
136.026,10354.688,10633.216,9764.38,0.325,42352
137.039,10600.448,10633.216,9824.12,0.374,42416
138.056,10600.448,10633.216,9883.848,0.423,42464
139.072,10600.448,10633.216,9943.56,0.473,42528
140.077,10354.688,10633.216,9804.852,0.274,42400
141.089,10354.688,10633.216,9864.584,0.324,42464
142.103,10600.448,10633.216,9924.308,0.374,42512
143.117,10600.448,10633.216,9984.04,0.424,42576
144.13,10600.448,10633.216,10043.748,0.473,42640
145.148,10600.448,10633.216,10103.46,0.523,42672
146.154,10616.832,10895.36,9955.868,0.275,42096
147.166,10862.592,10895.36,10015.632,0.324,42160
148.18,10862.592,10895.36,10075.38,0.374,42224
149.194,10862.592,10895.36,10135.108,0.422,42272
150.206,10862.592,10895.36,10194.84,0.472,42208
151.22,10616.832,10895.36,10025.316,0.274,42064
152.232,10616.832,10895.36,10085.044,0.323,42112
153.245,10862.592,10895.36,10144.84,0.373,42160
154.253,10862.592,10895.36,10204.564,0.422,42224
155.269,10862.592,10895.36,10264.276,0.472,42288
156.283,10878.976,11157.504,10122.208,0.522,42160
157.298,10878.976,11157.504,10181.92,0.277,42208
158.306,11124.736,11157.504,10241.668,0.327,42272
159.315,11124.736,11157.504,10301.38,0.378,42336
160.33,11124.736,11157.504,10361.112,0.428,42400
161.344,12173.312,12206.08,11451.208,0.478,43472
162.359,12189.696,12468.224,11281.548,0.275,43344
163.374,12189.696,12468.224,11341.28,0.326,43408
164.385,12435.456,12468.224,11401.052,0.376,43440
165.404,12435.456,12468.224,11460.764,0.427,43504
166.421,12435.456,12468.224,11520.476,0.478,43568
167.437,12189.696,12468.224,11403.904,0.529,43440
168.454,12189.696,12468.224,11463.616,0.277,43488
169.471,12435.456,12468.224,11523.372,0.328,43552
170.486,12435.456,12468.224,11583.104,0.379,43616
171.498,12435.456,12468.224,11642.836,0.43,43664
172.512,12189.696,12468.224,11476.784,0.275,43520
173.527,12189.696,12468.224,11536.516,0.326,43584
174.543,12435.456,12468.224,11596.264,0.377,43632
175.56,12435.456,12468.224,11656.012,0.428,43696
176.577,12435.456,12468.224,11715.744,0.478,43760
177.592,12435.456,12468.224,11775.476,0.529,43808
178.606,12189.696,12468.224,11593.676,0.58,43648
179.62,12189.696,12468.224,11653.408,0.276,43680
180.634,12435.456,12468.224,11713.156,0.326,43744
181.648,12435.456,12468.224,11772.888,0.377,43808
182.66,12435.456,12468.224,11832.616,0.428,43872
183.677,12435.456,12468.224,11892.348,0.478,43920
184.692,12451.84,12730.368,11717.264,0.276,43776
185.712,12451.84,12730.368,11776.996,0.326,43824
186.721,12697.6,12730.368,11836.76,0.376,43872
187.736,12697.6,12730.368,11896.468,0.424,43936
188.748,12697.6,12730.368,11956.196,0.473,44000
189.764,12451.84,12730.368,11814.2,0.522,43856
190.776,12451.84,12730.368,11873.928,0.274,43904
191.787,12697.6,12730.368,11933.72,0.324,43968
192.804,12697.6,12730.368,11993.448,0.372,44032
193.818,12697.6,12730.368,12053.176,0.421,44096
194.836,12697.6,12730.368,12112.904,0.47,44144
195.853,12713.984,12992.512,11937.824,0.273,44000
196.867,12713.984,12992.512,11997.536,0.324,44048
197.882,12959.744,12992.512,12057.284,0.375,44096
198.897,12959.744,12992.512,12116.996,0.426,44160
199.914,12959.744,12992.512,12176.728,0.477,44224
200.925,12976.128,13254.656,12065.092,0.528,44112
201.938,12976.128,13254.656,12124.824,0.277,44160
202.954,13221.888,13254.656,12184.552,0.328,44208
203.969,13221.888,13254.656,12244.284,0.379,44272
204.983,13221.888,13254.656,12304.016,0.43,44336
205.999,12976.128,13254.656,12138.3,0.275,44192
207.012,12976.128,13254.656,12198.028,0.324,44288
208.027,13221.888,13254.656,12257.888,0.375,44352
209.045,13221.888,13254.656,12317.62,0.426,44400
210.064,13221.888,13254.656,12377.352,0.476,44464
211.08,13221.888,13254.656,12437.084,0.527,44512
212.102,12976.128,13254.656,12258.588,0.275,44352
213.116,12976.128,13254.656,12318.3,0.326,44416
214.134,13221.888,13254.656,12378.04,0.375,44464
215.15,13221.888,13254.656,12437.752,0.425,44512
216.165,13221.888,13254.656,12497.464,0.475,44576
217.18,13221.888,13254.656,12557.196,0.526,44624
218.196,13238.272,13516.8,12409.592,0.275,44480
219.214,13484.032,13516.8,12469.356,0.324,44544
220.23,13484.032,13516.8,12529.084,0.373,44608
221.247,13484.032,13516.8,12588.828,0.421,44656
222.271,13484.032,13516.8,12648.556,0.47,44736
223.289,13238.272,13516.8,12479.076,0.273,44608
224.294,13238.272,13516.8,12538.784,0.322,44656
225.313,13484.032,13516.8,12598.588,0.371,44704
226.332,13484.032,13516.8,12658.316,0.42,44768
227.344,13484.032,13516.8,12718.06,0.468,44832
228.361,13484.032,13516.8,12777.788,0.516,44864
229.371,13238.272,13516.8,12599.364,0.274,44688
230.389,13238.272,13516.8,12659.092,0.323,44752
231.406,13484.032,13516.8,12718.824,0.372,44816
232.426,13484.032,13516.8,12778.552,0.421,44864
233.442,13484.032,13516.8,12838.26,0.47,44928
234.464,13500.416,13778.944,12730.776,0.272,44832
235.482,13500.416,13778.944,12790.488,0.323,44864
236.497,13746.176,13778.944,12850.22,0.374,44928
237.516,13746.176,13778.944,12909.932,0.424,44992
238.531,13746.176,13778.944,12969.664,0.475,45056
239.55,13500.416,13778.944,12796.448,0.526,44896
240.567,13500.416,13778.944,12856.18,0.276,44944
241.587,13746.176,13778.944,12915.916,0.326,45008
242.607,13746.176,13778.944,12975.648,0.377,45072
243.627,13746.176,13778.944,13035.396,0.428,45136
244.644,13746.176,13778.944,13095.128,0.479,45184
245.663,13762.56,14041.088,12920.056,0.276,45040
246.679,13762.56,14041.088,12979.788,0.326,45088
247.7,14008.32,14041.088,13039.552,0.376,45136
248.717,15564.8,15597.568,14644.9,0.424,46720
249.734,15564.8,15597.568,14704.628,0.471,46784
250.763,12402.688,12681.216,11442.012,0.226,46736
251.769,12402.688,12681.216,11527.788,0.277,45088
252.791,12402.688,12681.216,11587.312,0.328,45136
253.809,12402.688,12681.216,11646.836,0.379,45200
254.827,12648.448,12681.216,11706.364,0.43,45248
255.848,12648.448,12681.216,11765.888,0.48,45312
256.866,12648.448,12681.216,11825.412,0.53,45360
257.883,12402.688,12681.216,11610.428,0.58,45168
258.902,12402.688,12681.216,11669.952,0.277,45200
259.916,12648.448,12681.216,11729.468,0.328,45264
260.928,12648.448,12681.216,11788.992,0.379,45328
261.948,12648.448,12681.216,11848.516,0.43,45392
262.961,12402.688,12681.216,11713.836,0.276,45168
263.978,12402.688,12681.216,11773.34,0.327,45232
264.991,12648.448,12681.216,11832.88,0.377,45280
266.013,12648.448,12681.216,11892.42,0.427,45344
267.027,12648.448,12681.216,11951.944,0.477,45408
268.043,12648.448,12681.216,12011.468,0.528,45456
269.062,12664.832,12943.36,11830.96,0.579,45312
270.077,12664.832,12943.36,11890.46,0.276,45344
271.09,12910.592,12943.36,11949.968,0.325,45408
272.107,12910.592,12943.36,12009.468,0.374,45472
273.123,12910.592,12943.36,12068.992,0.424,45536
274.143,12910.592,12943.36,12128.516,0.474,45584
275.158,12664.832,12943.36,11985.648,0.276,45440
276.174,12664.832,12943.36,12045.172,0.326,45472
277.195,12910.592,12943.36,12104.68,0.376,45536
278.216,12910.592,12943.36,12164.18,0.425,45600
279.231,12910.592,12943.36,12223.776,0.474,45664
280.245,12926.976,13205.504,12051.44,0.524,45520
281.265,12926.976,13205.504,12110.964,0.277,45568
282.279,13172.736,13205.504,12170.584,0.328,45632
283.294,13172.736,13205.504,12230.184,0.379,45696
284.299,13172.736,13205.504,12289.708,0.43,45760
285.32,13172.736,13205.504,12349.232,0.48,45808
286.339,12926.976,13205.504,12174.952,0.275,45648
287.356,12926.976,13205.504,12234.476,0.326,45696
288.374,13172.736,13205.504,12293.98,0.377,45744
289.384,13172.736,13205.504,12353.52,0.427,45808
290.406,13172.736,13205.504,12413.024,0.477,45872
291.428,12926.976,13205.504,12302.544,0.528,45744
292.443,12926.976,13205.504,12362.048,0.278,45792
293.46,13172.736,13205.504,12421.584,0.329,45856
294.475,13172.736,13205.504,12481.108,0.379,45920
295.491,13172.736,13205.504,12540.632,0.43,45968
296.507,13189.12,13467.648,12375.384,0.276,45840
297.524,13189.12,13467.648,12434.908,0.326,45904
298.541,13434.88,13467.648,12494.528,0.376,45952
299.559,13434.88,13467.648,12554.052,0.426,46016
300.575,13434.88,13467.648,12613.576,0.476,46080
301.59,13434.88,13467.648,12673.1,0.526,46128
302.61,13189.12,13467.648,12492.524,0.573,45968
303.63,13189.12,13467.648,12552.04,0.276,46016
304.644,13434.88,13467.648,12611.556,0.324,46064
305.662,13434.88,13467.648,12671.08,0.374,46128
306.681,13434.88,13467.648,12730.58,0.423,46192
307.696,13434.88,13467.648,12790.1,0.472,46240
308.712,13451.264,13729.792,12615.976,0.274,46096
309.73,13451.264,13729.792,12675.5,0.325,46144
310.747,13697.024,13729.792,12735.044,0.373,46192
311.763,13697.024,13729.792,12794.564,0.424,46256
312.783,13697.024,13729.792,12854.088,0.475,46320
313.798,13451.264,13729.792,12713.052,0.526,46176
314.813,13451.264,13729.792,12772.576,0.278,46224
315.834,13697.024,13729.792,12832.128,0.329,46288
316.851,13697.024,13729.792,12891.668,0.38,46352
317.875,13697.024,13729.792,12951.208,0.43,46400
318.892,13697.024,13729.792,13010.732,0.48,46448
319.909,13713.408,13991.936,12836.544,0.276,46304
320.927,13713.408,13991.936,12896.068,0.327,46352
321.948,13959.168,13991.936,12955.572,0.378,46400
322.962,13959.168,13991.936,13015.292,0.429,46464
323.978,13959.168,13991.936,13074.832,0.48,46528
324.993,13959.168,13991.936,13134.356,0.53,46576
326.011,13975.552,14254.08,12987.984,0.276,46448
327.028,14221.312,14254.08,13047.54,0.326,46480
328.044,14221.312,14254.08,13107.06,0.375,46560
329.062,14221.312,14254.08,13166.58,0.424,46608
330.078,14221.312,14254.08,13226.1,0.473,46672
331.093,13975.552,14254.08,13054.104,0.521,46528
332.109,13975.552,14254.08,13113.608,0.277,46576
333.124,14221.312,14254.08,13173.188,0.327,46640
334.142,14221.312,14254.08,13232.712,0.377,46704
335.158,14221.312,14254.08,13292.252,0.427,46768
336.176,14221.312,14254.08,13351.792,0.477,46816
337.195,13975.552,14254.08,13177.596,0.276,46656
338.21,13975.552,14254.08,13237.12,0.326,46704
339.227,14221.312,14254.08,13296.624,0.374,46752
340.241,14221.312,14254.08,13356.148,0.424,46816
341.257,14221.312,14254.08,13415.652,0.474,46880
342.275,14237.696,14516.224,13304.952,0.524,46768
343.295,14237.696,14516.224,13364.472,0.278,46816
344.301,14483.456,14516.224,13423.98,0.329,46880
345.325,14483.456,14516.224,13483.484,0.379,46944
346.346,14483.456,14516.224,13543.008,0.43,46992
347.361,14237.696,14516.224,13377.976,0.276,46848
348.379,14237.696,14516.224,13437.5,0.327,46912
349.388,14483.456,14516.224,13497.032,0.376,46960
350.406,14483.456,14516.224,13556.556,0.427,47024
351.425,14483.456,14516.224,13616.08,0.478,47088
352.44,14483.456,14516.224,13675.604,0.528,47136
353.457,14237.696,14516.224,13495.056,0.578,46960
354.473,14237.696,14516.224,13554.56,0.278,47008
355.491,14483.456,14516.224,13614.104,0.328,47056
356.509,14483.456,14516.224,13673.628,0.379,47120
357.526,14483.456,14516.224,13733.152,0.43,47184
358.544,14483.456,14516.224,13792.692,0.48,47232
359.562,14499.84,14778.368,13649.268,0.276,47120
360.579,14499.84,14778.368,13708.772,0.326,47152
361.595,14745.6,14778.368,13768.312,0.376,47216
362.613,14745.6,14778.368,13827.832,0.425,47280
363.63,14745.6,14778.368,13887.352,0.474,47344
364.649,14745.6,14778.368,13946.872,0.522,47376
365.667,14499.84,14778.368,13738.808,0.275,47200
366.684,14499.84,14778.368,13798.332,0.325,47264
367.703,14745.6,14778.368,13857.868,0.375,47328
368.719,14745.6,14778.368,13917.388,0.424,47376
369.74,14745.6,14778.368,13976.888,0.473,47440
370.753,14761.984,15040.512,13839.008,0.274,46016
371.767,14761.984,15040.512,13898.512,0.325,46064
372.787,15007.744,15040.512,13958.02,0.376,46112
373.803,15007.744,15040.512,14017.544,0.426,46176
374.82,15007.744,15040.512,14077.048,0.477,46240
375.836,15007.744,15040.512,14136.552,0.527,46288
376.852,15024.128,15302.656,13991.796,0.277,46176
377.873,15269.888,15302.656,14051.36,0.328,46304
378.888,15269.888,15302.656,14110.856,0.378,46368
379.91,17612.8,17645.568,16488.912,0.429,48704
380.925,17367.04,17645.568,16354.796,0.477,48608
381.942,17367.04,17645.568,16414.328,0.277,48656
382.959,17612.8,17645.568,16473.848,0.327,48720
383.974,17612.8,17645.568,16533.36,0.376,48768
384.992,17612.8,17645.568,16592.872,0.424,48832
386.009,17612.8,17645.568,16652.384,0.473,48896
387.025,17367.04,17645.568,16509.348,0.275,48752
388.041,17367.04,17645.568,16568.864,0.325,48800
389.058,17612.8,17645.568,16628.38,0.375,48848
390.079,17612.8,17645.568,16773.676,0.423,48912
391.094,17612.8,17645.568,16833.188,0.472,48976
392.114,17629.184,17907.712,16661.08,0.521,48816
393.129,17629.184,17907.712,16720.596,0.277,48864
394.146,17874.944,17907.712,16780.208,0.328,48928
395.16,17874.944,17907.712,16839.724,0.379,48992
396.177,17874.944,17907.712,16899.24,0.429,49056
397.194,17874.944,17907.712,16958.756,0.479,49104
398.212,17629.184,17907.712,16784.584,0.277,48960
399.23,17629.184,17907.712,16844.1,0.328,49008
400.247,17874.944,17907.712,16903.62,0.376,49056
401.263,17874.944,17907.712,16963.116,0.426,49120
402.281,17874.944,17907.712,17022.632,0.477,49184
403.301,17891.328,18169.856,16914.18,0.528,49072
404.306,17891.328,18169.856,16973.696,0.277,49120
405.323,18137.088,18169.856,17033.204,0.328,49184
406.339,18137.088,18169.856,17092.736,0.379,49248
407.358,18137.088,18169.856,17152.268,0.43,49312
408.376,17891.328,18169.856,16985.024,0.276,49152
409.385,17891.328,18169.856,17044.54,0.327,49216
410.401,18137.088,18169.856,17104.156,0.377,49280
411.42,18137.088,18169.856,17163.704,0.428,49344
412.434,18137.088,18169.856,17223.236,0.478,49408
413.456,18137.088,18169.856,17282.768,0.529,49456
414.465,17891.328,18169.856,17102.08,0.58,49296
415.48,17891.328,18169.856,17161.608,0.276,49344
416.504,18137.088,18169.856,17221.148,0.326,49392
417.513,18137.088,18169.856,17280.68,0.377,49456
418.519,18137.088,18169.856,17340.228,0.427,49520
419.533,18137.088,18169.856,17399.776,0.478,49568
420.547,18153.472,18432,17256.3,0.277,49488
421.561,18153.472,18432,17315.832,0.322,49520
422.581,18399.232,18432,17375.352,0.369,49584
423.593,18399.232,18432,17434.868,0.416,49648
424.607,18399.232,18432,17494.384,0.463,49712
425.624,18153.472,18432,17322.648,0.51,49536
426.642,18153.472,18432,17382.164,0.273,49584
427.659,18399.232,18432,17441.684,0.32,49648
428.674,18399.232,18432,17501.2,0.366,49712
429.691,18399.232,18432,17560.712,0.411,49776
430.707,18399.232,18432,17620.244,0.458,49824
431.724,18415.616,18694.144,17446.172,0.273,49680
432.74,18415.616,18694.144,17505.72,0.324,49728
433.755,18661.376,18694.144,17565.316,0.373,49776
434.77,18661.376,18694.144,17624.864,0.424,49840
435.778,18661.376,18694.144,17684.396,0.474,49904
436.797,18661.376,18694.144,17743.928,0.525,49936
437.815,18677.76,18956.288,17597.376,0.277,49808
438.822,18923.52,18956.288,17657.028,0.327,49872
439.832,18923.52,18956.288,17716.56,0.377,49728
440.838,18923.52,18956.288,17776.104,0.426,49776
441.854,18923.52,18956.288,17835.652,0.476,49776
442.868,18677.76,18956.288,17666.748,0.276,49632
443.883,18677.76,18956.288,17726.28,0.326,49680
444.895,18923.52,18956.288,17785.812,0.375,49728
445.908,18923.52,18956.288,17845.42,0.425,49792
446.922,18923.52,18956.288,17904.964,0.474,49856
447.94,18923.52,18956.288,17964.512,0.524,49888
448.945,18677.76,18956.288,17786.996,0.275,49728
449.951,18677.76,18956.288,17846.528,0.325,49712
450.963,18923.52,18956.288,17906.068,0.375,49776
451.97,18923.52,18956.288,17965.6,0.425,49680
452.978,18923.52,18956.288,18025.128,0.472,46880
453.989,18939.904,19218.432,17917.976,0.276,46784
454.997,18939.904,19218.432,17977.492,0.327,46816
456.005,19185.664,19218.432,18037.028,0.378,46880
457.022,19185.664,19218.432,18096.6,0.429,46944
458.026,19185.664,19218.432,18156.092,0.478,47008
459.04,19185.664,19218.432,18215.588,0.529,47040
460.047,18939.904,19218.432,18007.404,0.276,46848
461.054,18939.904,19218.432,18066.9,0.327,46912
462.066,19185.664,19218.432,18126.4,0.376,46976
463.074,19185.664,19218.432,18185.912,0.425,47024
464.082,19185.664,19218.432,18245.484,0.476,47088
465.091,18939.904,19218.432,18107.544,0.277,46960
466.105,18939.904,19218.432,18167.04,0.328,46816
467.116,19185.664,19218.432,18226.604,0.378,46800
468.127,19185.664,19218.432,18286.12,0.429,46864
469.137,19185.664,19218.432,18345.636,0.479,46928
470.152,19185.664,19218.432,18405.152,0.53,46976
471.16,19202.048,19480.576,18258.56,0.276,47088
472.171,19447.808,19480.576,18318.132,0.325,47152
473.179,19447.808,19480.576,18377.644,0.376,47216
474.186,19447.808,19480.576,18437.14,0.427,47264
475.196,19447.808,19480.576,18496.636,0.477,47328
476.202,19202.048,19480.576,18327.924,0.277,47184
477.219,19202.048,19480.576,18387.436,0.328,47232
478.231,19447.808,19480.576,18446.976,0.379,47280
479.242,19447.808,19480.576,18506.472,0.43,47200
480.251,19447.808,19480.576,18565.968,0.48,47264
481.259,19447.808,19480.576,18625.464,0.53,46624
482.266,19464.192,19742.72,18448.104,0.276,44624
483.276,19464.192,19742.72,18507.62,0.326,44688
484.282,19709.952,19742.72,18567.132,0.375,44736
485.299,19709.952,19742.72,18626.664,0.425,44784
486.312,19709.952,19742.72,18686.18,0.475,44848
487.328,19726.336,20004.864,18579.12,0.275,44752
488.339,19726.336,20004.864,18638.636,0.325,44784
489.344,19972.096,20004.864,18698.172,0.376,44848
490.351,19972.096,20004.864,18757.668,0.427,44800
491.368,19972.096,20004.864,18817.2,0.478,44848
492.382,19972.096,20004.864,18876.692,0.527,44912
493.39,19726.336,20004.864,18668.62,0.277,44736
494.396,19726.336,20004.864,18728.144,0.326,44800
495.413,19972.096,20004.864,18787.644,0.377,44864
496.426,19972.096,20004.864,18847.176,0.428,43808
497.438,19972.096,20004.864,18906.692,0.479,43872
498.44,19726.336,20004.864,18765.636,0.53,43744
499.451,19726.336,20004.864,18826.992,0.276,44064
500.464,19972.096,20004.864,18888.256,0.327,44112
501.475,19972.096,20004.864,18949.444,0.378,44176
502.491,19972.096,20004.864,19010.632,0.429,44240
503.502,19972.096,20004.864,19071.836,0.48,44288
504.513,19988.48,20267.008,18921.512,0.276,44160
505.528,19988.48,20267.008,18982.7,0.326,44224
506.539,20234.24,20267.008,19043.928,0.374,44272
507.555,20234.24,20267.008,19105.116,0.424,44336
